0,20,100,140,160,200,0,
0,20,60,120,180,200,1,
0,20,60,80,120,140,7,
0,20,60,100,120,160,8,
0,20,60,100,120,180,12,
0,20,100,120,180,200,22,
0,20,120,160,180,200,24,
0,20,80,160,180,200,27
